seq38	Q9NQR9.1	55.085	354	158	1	5	357	1	354	1.73e-140	405
seq38	O42153.1	54.391	353	154	4	5	355	1	348	1.81e-121	357
seq38	O42154.1	55.036	278	118	4	80	355	1	273	2.85e-92	280
seq39	Q19KA1.1	69.468	357	108	1	1	357	1	356	0.0	534
seq39	P35575.2	69.748	357	107	1	1	357	1	356	0.0	530
seq39	O19133.1	68.627	357	111	1	1	357	1	356	0.0	529
seq39	Q29RU6.1	69.553	358	108	1	1	358	1	357	0.0	527
seq39	P35576.2	67.227	357	116	1	1	357	1	356	1.28e-176	497
seq39	P43428.1	67.227	357	116	1	1	357	1	356	3.30e-168	476
seq39	Q9Z186.1	52.825	354	166	1	5	357	1	354	1.24e-137	398
seq39	Q9NQR9.1	52.825	354	166	1	5	357	1	354	4.13e-132	384
seq39	O42153.1	55.524	353	150	4	5	355	1	348	3.40e-125	366
seq39	O42154.1	56.115	278	115	4	80	355	1	273	1.90e-95	288
seq40	P35575.2	66.359	217	73	0	4	220	141	357	4.11e-102	302
seq40	Q19KA1.1	65.297	219	75	1	2	220	140	357	5.40e-102	302
seq40	O19133.1	64.384	219	77	1	2	220	140	357	6.01e-101	299
seq40	Q29RU6.1	66.210	219	73	1	2	220	140	357	2.56e-100	298
seq40	P35576.2	62.100	219	82	1	2	220	140	357	3.69e-88	266
seq40	Q9Z186.1	55.349	215	96	0	4	218	139	353	1.11e-84	258
seq40	Q9NQR9.1	58.824	204	84	0	15	218	150	353	1.14e-82	253
seq40	P43428.1	63.014	219	80	1	2	220	140	357	7.87e-81	248
seq40	O42154.1	48.837	215	108	1	3	217	61	273	2.05e-55	180
seq40	O42153.1	48.837	215	108	1	3	217	136	348	2.60e-54	180
seq41	P35575.2	70.670	358	104	1	75	432	1	357	0.0	533
seq41	Q19KA1.1	69.832	358	107	1	75	432	1	357	0.0	533
seq41	Q29RU6.1	71.229	358	102	1	75	432	1	357	0.0	533
seq41	O19133.1	69.553	358	108	1	75	432	1	357	0.0	531
seq41	P35576.2	67.598	358	115	1	75	432	1	357	4.10e-175	496
seq41	P43428.1	66.760	358	118	1	75	432	1	357	7.58e-165	470
seq41	Q9Z186.1	54.674	353	159	1	79	430	1	353	2.53e-144	418
seq41	Q9NQR9.1	55.524	353	156	1	79	430	1	353	8.09e-140	407
seq41	O42153.1	55.807	353	149	3	79	429	1	348	2.45e-123	364
seq41	O42154.1	56.115	278	115	3	154	429	1	273	2.34e-93	285
seq42	P35575.2	68.994	358	109	2	1	358	1	356	0.0	517
seq42	Q19KA1.1	67.039	358	116	2	1	358	1	356	0.0	511
seq42	Q29RU6.1	67.967	359	113	2	1	359	1	357	0.0	509
seq42	O19133.1	66.480	358	118	2	1	358	1	356	9.89e-180	507
seq42	P35576.2	66.760	358	117	2	1	358	1	356	2.53e-173	491
seq42	P43428.1	66.480	358	118	2	1	358	1	356	4.87e-165	470
seq42	Q9Z186.1	51.966	356	167	3	5	358	1	354	1.75e-130	382
seq42	Q9NQR9.1	52.809	356	164	3	5	358	1	354	5.00e-128	376
seq42	O42153.1	56.322	348	144	4	5	350	1	342	1.24e-120	357
seq42	O42154.1	57.143	273	109	4	80	350	1	267	4.75e-91	279
seq43	P35575.2	68.994	358	109	2	1	358	1	356	0.0	519
seq43	Q19KA1.1	66.760	358	117	2	1	358	1	356	0.0	510
seq43	Q29RU6.1	67.688	359	114	2	1	359	1	357	0.0	509
seq43	O19133.1	66.201	358	119	2	1	358	1	356	3.04e-180	506
seq43	P35576.2	66.201	358	119	2	1	358	1	356	2.98e-173	488
seq43	P43428.1	65.922	358	120	2	1	358	1	356	1.05e-164	467
seq43	Q9Z186.1	51.685	356	168	3	5	358	1	354	2.86e-131	382
seq43	Q9NQR9.1	52.528	356	165	3	5	358	1	354	1.67e-128	375
seq43	O42153.1	55.085	354	151	4	5	356	1	348	8.20e-121	355
seq43	O42154.1	56.777	273	110	4	80	350	1	267	5.19e-91	276
seq44	O19133.1	67.227	357	116	1	1	357	1	356	0.0	529
seq44	Q19KA1.1	67.507	357	115	1	1	357	1	356	0.0	528
seq44	P35575.2	67.227	357	116	1	1	357	1	356	0.0	523
seq44	Q29RU6.1	67.227	357	116	1	1	357	1	356	0.0	518
seq44	P35576.2	64.986	357	124	1	1	357	1	356	1.59e-173	489
seq44	P43428.1	65.266	357	123	1	1	357	1	356	4.47e-165	468
seq44	Q9Z186.1	55.650	354	156	1	5	357	1	354	2.00e-147	423
seq44	Q9NQR9.1	55.932	354	155	1	5	357	1	354	1.49e-143	413
seq44	O42153.1	54.674	353	153	4	5	355	1	348	1.27e-123	362
seq44	O42154.1	55.396	278	117	4	80	355	1	273	7.83e-95	286
seq45	O19133.1	67.227	357	116	1	1	357	1	356	0.0	529
seq45	Q19KA1.1	67.507	357	115	1	1	357	1	356	0.0	528
seq45	P35575.2	67.227	357	116	1	1	357	1	356	0.0	523
seq45	Q29RU6.1	67.227	357	116	1	1	357	1	356	0.0	518
seq45	P35576.2	64.986	357	124	1	1	357	1	356	1.59e-173	489
seq45	P43428.1	65.266	357	123	1	1	357	1	356	4.47e-165	468
seq45	Q9Z186.1	55.650	354	156	1	5	357	1	354	2.00e-147	423
seq45	Q9NQR9.1	55.932	354	155	1	5	357	1	354	1.49e-143	413
seq45	O42153.1	54.674	353	153	4	5	355	1	348	1.27e-123	362
seq45	O42154.1	55.396	278	117	4	80	355	1	273	7.83e-95	286
seq46	Q19KA1.1	69.468	357	108	1	1	357	1	356	0.0	535
seq46	O19133.1	69.188	357	109	1	1	357	1	356	0.0	532
seq46	Q29RU6.1	70.028	357	106	1	1	357	1	356	0.0	531
seq46	P35575.2	68.908	357	110	1	1	357	1	356	0.0	526
seq46	P35576.2	67.507	357	115	1	1	357	1	356	1.48e-180	507
seq46	P43428.1	67.787	357	114	1	1	357	1	356	8.86e-173	487
seq46	Q9Z186.1	52.542	354	167	1	5	357	1	354	3.02e-140	405
seq46	Q9NQR9.1	53.672	354	163	1	5	357	1	354	9.55e-137	396
seq46	O42153.1	54.958	353	152	4	5	355	1	348	4.23e-125	366
seq46	O42154.1	55.396	278	117	4	80	355	1	273	3.01e-95	287
seq47	Q19KA1.1	69.748	357	107	1	1	357	1	356	0.0	536
seq47	O19133.1	68.908	357	110	1	1	357	1	356	0.0	532
seq47	P35575.2	70.028	357	106	1	1	357	1	356	0.0	531
seq47	Q29RU6.1	70.112	358	106	1	1	358	1	357	0.0	531
seq47	P35576.2	68.067	357	113	1	1	357	1	356	0.0	508
seq47	P43428.1	68.347	357	112	1	1	357	1	356	7.64e-174	490
seq47	Q9NQR9.1	54.930	355	157	2	5	357	1	354	6.15e-139	401
seq47	Q9Z186.1	51.977	354	169	1	5	357	1	354	7.33e-139	401
seq47	O42153.1	54.674	353	153	4	5	355	1	348	6.55e-125	365
seq47	O42154.1	55.036	278	118	4	80	355	1	273	1.38e-94	286
seq48	Q19KA1.1	69.188	357	109	1	1	357	1	356	0.0	538
seq48	Q29RU6.1	69.832	358	107	1	1	358	1	357	0.0	536
seq48	O19133.1	68.908	357	110	1	1	357	1	356	0.0	535
seq48	P35575.2	69.188	357	109	1	1	357	1	356	0.0	532
seq48	P35576.2	67.507	357	115	1	1	357	1	356	0.0	511
seq48	P43428.1	67.787	357	114	1	1	357	1	356	8.94e-175	492
seq48	Q9Z186.1	52.958	355	164	2	5	357	1	354	4.38e-140	404
seq48	Q9NQR9.1	53.672	354	163	1	5	357	1	354	1.35e-136	395
seq48	O42153.1	54.391	353	154	4	5	355	1	348	3.08e-123	361
seq48	O42154.1	55.036	278	118	4	80	355	1	273	2.86e-94	285
seq49	Q19KA1.1	69.468	357	108	1	1	357	1	356	0.0	534
seq49	P35575.2	69.468	357	108	1	1	357	1	356	0.0	531
seq49	O19133.1	68.908	357	110	1	1	357	1	356	0.0	530
seq49	Q29RU6.1	69.748	357	107	1	1	357	1	356	0.0	530
seq49	P35576.2	67.227	357	116	1	1	357	1	356	6.50e-180	505
seq49	P43428.1	67.507	357	115	1	1	357	1	356	1.53e-172	486
seq49	Q9Z186.1	52.542	354	167	1	5	357	1	354	2.77e-139	402
seq49	Q9NQR9.1	54.366	355	159	2	5	357	1	354	2.78e-136	395
seq49	O42153.1	54.958	353	152	4	5	355	1	348	1.67e-124	365
seq49	O42154.1	55.755	278	116	4	80	355	1	273	1.60e-95	288
seq50	Q19KA1.1	67.507	357	115	1	62	417	1	357	0.0	523
seq50	P35575.2	67.507	357	115	1	62	417	1	357	0.0	519
seq50	Q29RU6.1	67.606	355	114	1	62	415	1	355	0.0	516
seq50	O19133.1	66.106	357	120	1	62	417	1	357	0.0	513
seq50	P35576.2	66.387	357	119	1	62	417	1	357	2.67e-175	496
seq50	P43428.1	66.667	357	118	1	62	417	1	357	3.08e-167	476
seq50	Q9Z186.1	54.391	353	158	1	66	415	1	353	1.57e-139	405
seq50	Q9NQR9.1	56.780	354	150	2	66	416	1	354	1.55e-138	403
seq50	O42153.1	55.056	356	152	5	66	417	1	352	8.90e-124	365
seq50	O42154.1	55.516	281	117	5	141	417	1	277	3.49e-93	284
seq51	Q19KA1.1	60.894	358	116	2	1	335	1	357	3.71e-165	467
seq51	O19133.1	60.615	358	117	2	1	335	1	357	1.36e-163	463
seq51	P35576.2	60.615	358	117	2	1	335	1	357	2.40e-163	462
seq51	Q29RU6.1	60.335	358	118	2	1	335	1	357	1.47e-161	458
seq51	P35575.2	59.218	358	122	2	1	335	1	357	1.95e-159	452
seq51	P43428.1	59.777	358	120	2	1	335	1	357	6.04e-154	439
seq51	Q9Z186.1	50.425	353	151	2	5	333	1	353	4.00e-128	373
seq51	Q9NQR9.1	50.847	354	150	2	5	334	1	354	2.32e-126	369
seq51	O42153.1	53.353	343	138	3	5	326	1	342	2.71e-120	353
seq51	O42154.1	53.358	268	103	3	80	326	1	267	2.84e-91	276
seq52	P35575.2	69.468	357	108	1	1	357	1	356	0.0	530
seq52	Q19KA1.1	68.067	357	113	1	1	357	1	356	0.0	527
seq52	Q29RU6.1	68.715	358	111	1	1	358	1	357	0.0	525
seq52	O19133.1	67.507	357	115	1	1	357	1	356	0.0	523
seq52	P35576.2	66.106	357	120	1	1	357	1	356	5.84e-175	493
seq52	P43428.1	66.667	357	118	1	1	357	1	356	1.37e-167	474
seq52	Q9Z186.1	52.542	354	167	1	5	357	1	354	2.36e-136	395
seq52	Q9NQR9.1	53.239	355	163	2	5	357	1	354	2.05e-132	385
seq52	O42153.1	54.958	353	152	4	5	355	1	348	5.30e-123	361
seq52	O42154.1	55.396	278	117	4	80	355	1	273	3.68e-93	282
seq53	Q19KA1.1	69.274	358	109	1	1	358	1	357	0.0	539
seq53	O19133.1	69.274	358	109	1	1	358	1	357	0.0	538
seq53	P35575.2	69.553	358	108	1	1	358	1	357	0.0	538
seq53	Q29RU6.1	69.832	358	107	1	1	358	1	357	0.0	534
seq53	P35576.2	67.039	358	117	1	1	358	1	357	1.17e-178	502
seq53	P43428.1	66.760	358	118	1	1	358	1	357	2.49e-168	476
seq53	Q9Z186.1	54.520	354	160	1	5	357	1	354	1.89e-145	418
seq53	Q9NQR9.1	55.650	354	156	1	5	357	1	354	1.21e-142	410
seq53	O42153.1	54.958	353	152	4	5	355	1	348	3.00e-122	359
seq53	O42154.1	55.396	278	117	4	80	355	1	273	2.10e-92	280
seq54	Q19KA1.1	63.713	237	85	1	1	237	121	356	8.14e-109	320
seq54	P35575.2	65.401	237	81	1	1	237	121	356	3.18e-108	318
seq54	O19133.1	63.291	237	86	1	1	237	121	356	6.40e-108	318
seq54	Q29RU6.1	63.713	237	85	1	1	237	121	356	2.24e-105	311
seq54	P35576.2	61.603	237	90	1	1	237	121	356	7.49e-96	287
seq54	P43428.1	62.869	237	87	1	1	237	121	356	5.03e-89	270
seq54	Q9Z186.1	52.301	239	111	2	1	237	117	354	2.64e-81	250
seq54	Q9NQR9.1	52.301	239	111	2	1	237	117	354	2.26e-78	242
seq54	O42154.1	51.899	237	107	4	1	235	42	273	3.04e-66	209
seq54	O42153.1	51.899	237	107	4	1	235	117	348	5.87e-65	208
seq55	Q19KA1.1	70.391	358	105	1	75	432	1	357	0.0	537
seq55	P35575.2	70.950	358	103	1	75	432	1	357	0.0	536
seq55	Q29RU6.1	70.950	358	103	1	75	432	1	357	0.0	531
seq55	O19133.1	69.274	358	109	1	75	432	1	357	0.0	530
seq55	P35576.2	67.877	358	114	1	75	432	1	357	5.60e-176	498
seq55	P43428.1	67.598	358	115	1	75	432	1	357	1.06e-166	475
seq55	Q9Z186.1	54.958	353	158	1	79	430	1	353	1.58e-145	421
seq55	Q9NQR9.1	55.085	354	158	1	79	431	1	354	2.09e-140	408
seq55	O42153.1	55.807	353	149	4	79	429	1	348	4.62e-122	361
seq55	O42154.1	56.115	278	115	4	154	429	1	273	1.41e-91	281
seq56	Q19KA1.1	69.274	358	109	1	1	358	1	357	0.0	543
seq56	Q29RU6.1	70.112	358	106	1	1	358	1	357	0.0	539
seq56	P35575.2	69.274	358	109	1	1	358	1	357	0.0	538
seq56	O19133.1	68.436	358	112	1	1	358	1	357	0.0	538
seq56	P35576.2	68.156	358	113	1	1	358	1	357	0.0	515
seq56	P43428.1	68.156	358	113	1	1	358	1	357	3.59e-174	491
seq56	Q9Z186.1	54.958	353	158	1	5	356	1	353	7.88e-146	419
seq56	Q9NQR9.1	55.650	354	156	1	5	357	1	354	1.80e-143	413
seq56	O42153.1	55.807	353	149	4	5	355	1	348	1.06e-126	370
seq56	O42154.1	57.194	278	112	4	80	355	1	273	1.83e-97	293
seq57	Q19KA1.1	70.112	358	106	1	1	358	1	357	0.0	540
seq57	P35575.2	70.112	358	106	1	1	358	1	357	0.0	536
seq57	O19133.1	69.274	358	109	1	1	358	1	357	0.0	536
seq57	Q29RU6.1	70.670	358	104	1	1	358	1	357	0.0	534
seq57	P35576.2	68.156	358	113	1	1	358	1	357	0.0	508
seq57	P43428.1	68.156	358	113	1	1	358	1	357	1.72e-171	484
seq57	Q9Z186.1	53.672	354	163	1	5	357	1	354	1.26e-141	408
seq57	Q9NQR9.1	55.085	354	158	1	5	357	1	354	1.25e-140	405
seq57	O42153.1	54.958	353	152	4	5	355	1	348	1.60e-122	359
seq57	O42154.1	55.755	278	116	4	80	355	1	273	3.49e-93	282
seq58	Q19KA1.1	68.627	357	111	1	1	357	1	356	0.0	531
seq58	Q29RU6.1	69.468	357	108	1	1	357	1	356	0.0	528
seq58	O19133.1	68.347	357	112	1	1	357	1	356	0.0	528
seq58	P35575.2	68.908	357	110	1	1	357	1	356	0.0	526
seq58	P35576.2	66.947	357	117	1	1	357	1	356	2.12e-179	504
seq58	P43428.1	67.227	357	116	1	1	357	1	356	6.79e-172	485
seq58	Q9Z186.1	52.542	354	167	1	5	357	1	354	1.89e-139	402
seq58	Q9NQR9.1	53.672	354	163	1	5	357	1	354	8.38e-136	393
seq58	O42153.1	54.674	353	153	4	5	355	1	348	1.29e-124	365
seq58	O42154.1	55.036	278	118	4	80	355	1	273	8.64e-95	286
seq59	Q19KA1.1	69.748	357	107	1	1	357	1	356	0.0	534
seq59	P35575.2	70.028	357	106	1	1	357	1	356	0.0	531
seq59	O19133.1	68.908	357	110	1	1	357	1	356	0.0	530
seq59	Q29RU6.1	69.832	358	107	1	1	358	1	357	0.0	528
seq59	P35576.2	67.507	357	115	1	1	357	1	356	8.17e-177	497
seq59	P43428.1	67.507	357	115	1	1	357	1	356	1.59e-168	476
seq59	Q9Z186.1	52.542	354	167	1	5	357	1	354	1.76e-137	397
seq59	Q9NQR9.1	52.542	354	167	1	5	357	1	354	7.45e-132	383
seq59	O42153.1	55.241	353	151	4	5	355	1	348	5.50e-125	366
seq59	O42154.1	55.755	278	116	4	80	355	1	273	2.94e-95	287
seq60	Q19KA1.1	69.274	358	108	2	1	358	1	356	0.0	526
seq60	P35575.2	70.112	358	105	2	1	358	1	356	0.0	524
seq60	Q29RU6.1	69.916	359	106	2	1	359	1	357	0.0	523
seq60	O19133.1	68.715	358	110	2	1	358	1	356	0.0	522
seq60	P35576.2	67.598	358	114	2	1	358	1	356	1.09e-175	494
seq60	P43428.1	67.598	358	114	2	1	358	1	356	4.90e-167	473
seq60	Q9Z186.1	53.371	356	162	3	5	358	1	354	8.79e-136	393
seq60	Q9NQR9.1	53.371	356	162	3	5	358	1	354	4.99e-131	381
seq60	O42153.1	55.367	354	150	4	5	356	1	348	1.36e-123	362
seq60	O42154.1	56.272	279	114	4	80	356	1	273	3.26e-94	285
seq61	Q19KA1.1	68.715	358	111	1	1	358	1	357	0.0	536
seq61	O19133.1	68.436	358	112	1	1	358	1	357	0.0	535
seq61	P35575.2	68.994	358	110	1	1	358	1	357	0.0	534
seq61	Q29RU6.1	69.274	358	109	1	1	358	1	357	0.0	531
seq61	P35576.2	66.201	358	120	1	1	358	1	357	3.24e-178	501
seq61	P43428.1	66.480	358	119	1	1	358	1	357	9.13e-170	479
seq61	Q9Z186.1	54.802	354	159	1	5	357	1	354	5.05e-145	417
seq61	Q9NQR9.1	56.215	354	154	1	5	357	1	354	4.91e-143	412
seq61	O42153.1	55.524	353	150	4	5	355	1	348	1.15e-123	362
seq61	O42154.1	55.755	278	116	4	80	355	1	273	8.48e-94	284
seq62	P35575.2	69.468	357	108	1	1	357	1	356	0.0	527
seq62	Q19KA1.1	68.627	357	111	1	1	357	1	356	0.0	527
seq62	Q29RU6.1	69.274	358	109	1	1	358	1	357	0.0	524
seq62	O19133.1	67.507	357	115	1	1	357	1	356	0.0	520
seq62	P35576.2	66.667	357	118	1	1	357	1	356	6.95e-175	493
seq62	P43428.1	66.947	357	117	1	1	357	1	356	2.88e-167	473
seq62	Q9Z186.1	52.260	354	168	1	5	357	1	354	1.54e-135	393
seq62	Q9NQR9.1	53.803	355	161	2	5	357	1	354	2.70e-132	384
seq62	O42153.1	55.241	353	151	4	5	355	1	348	1.90e-122	359
seq62	O42154.1	55.755	278	116	4	80	355	1	273	7.72e-93	281
seq63	Q19KA1.1	68.347	357	112	1	1	357	1	356	0.0	520
seq63	P35575.2	68.347	357	112	1	1	357	1	356	0.0	514
seq63	O19133.1	66.947	357	117	1	1	357	1	356	0.0	512
seq63	Q29RU6.1	68.156	358	113	1	1	358	1	357	0.0	510
seq63	P35576.2	66.106	357	120	1	1	357	1	356	1.75e-172	486
seq63	P43428.1	66.387	357	119	1	1	357	1	356	2.41e-164	466
seq63	Q9Z186.1	53.672	354	163	1	5	357	1	354	2.12e-143	412
seq63	Q9NQR9.1	54.237	354	161	1	5	357	1	354	3.76e-139	402
seq63	O42153.1	54.783	345	153	2	5	349	1	342	1.50e-120	354
seq63	O42154.1	56.296	270	115	2	80	349	1	267	2.94e-92	280
seq64	P35575.2	69.663	356	108	0	1	356	1	356	0.0	534
seq64	Q19KA1.1	68.258	356	113	0	1	356	1	356	0.0	529
seq64	Q29RU6.1	68.908	357	111	0	1	357	1	357	0.0	528
seq64	O19133.1	67.416	356	116	0	1	356	1	356	0.0	525
seq64	P35576.2	66.011	356	121	0	1	356	1	356	2.29e-175	494
seq64	P43428.1	66.292	356	120	0	1	356	1	356	8.99e-168	474
seq64	Q9Z186.1	52.825	354	165	1	5	356	1	354	4.24e-137	397
seq64	Q9NQR9.1	52.825	354	165	1	5	356	1	354	9.43e-132	383
seq64	O42153.1	54.545	352	154	3	5	354	1	348	8.63e-123	360
seq64	O42154.1	54.874	277	119	3	80	354	1	273	4.88e-93	281
seq65	Q19KA1.1	69.274	358	109	1	1	358	1	357	0.0	536
seq65	O19133.1	68.436	358	112	1	1	358	1	357	0.0	531
seq65	P35575.2	69.274	358	109	1	1	358	1	357	0.0	531
seq65	Q29RU6.1	69.832	358	107	1	1	358	1	357	0.0	530
seq65	P35576.2	67.318	358	116	1	1	358	1	357	2.50e-179	504
seq65	P43428.1	67.598	358	115	1	1	358	1	357	6.02e-170	480
seq65	Q9Z186.1	53.955	354	162	1	5	357	1	354	6.68e-142	409
seq65	Q9NQR9.1	54.520	354	160	1	5	357	1	354	3.52e-139	402
seq65	O42153.1	54.958	353	152	4	5	355	1	348	9.25e-123	360
seq65	O42154.1	55.755	278	116	4	80	355	1	273	1.76e-93	283
seq66	Q19KA1.1	70.112	358	106	1	1	358	1	357	0.0	542
seq66	O19133.1	69.553	358	108	1	1	358	1	357	0.0	538
seq66	P35575.2	70.112	358	106	1	1	358	1	357	0.0	537
seq66	Q29RU6.1	70.670	358	104	1	1	358	1	357	0.0	536
seq66	P35576.2	67.877	358	114	1	1	358	1	357	5.40e-180	505
seq66	P43428.1	67.598	358	115	1	1	358	1	357	1.61e-169	479
seq66	Q9Z186.1	54.802	354	159	1	5	357	1	354	9.20e-145	416
seq66	Q9NQR9.1	56.215	354	154	1	5	357	1	354	1.05e-142	411
seq66	O42153.1	55.807	353	149	4	5	355	1	348	3.97e-126	369
seq66	O42154.1	56.475	278	114	4	80	355	1	273	1.33e-95	288
seq67	Q19KA1.1	69.553	358	108	1	61	418	1	357	0.0	541
seq67	P35575.2	69.832	358	107	1	61	418	1	357	0.0	539
seq67	O19133.1	68.994	358	110	1	61	418	1	357	0.0	538
seq67	Q29RU6.1	70.112	358	106	1	61	418	1	357	0.0	535
seq67	P35576.2	67.039	358	117	1	61	418	1	357	4.18e-178	503
seq67	P43428.1	67.039	358	117	1	61	418	1	357	6.89e-169	480
seq67	Q9Z186.1	53.955	354	162	1	65	417	1	354	9.76e-142	411
seq67	Q9NQR9.1	54.802	354	159	1	65	417	1	354	1.06e-138	403
seq67	O42153.1	54.391	353	154	4	65	415	1	348	9.22e-122	360
seq67	O42154.1	55.396	278	117	4	140	415	1	273	9.35e-93	283
seq68	Q19KA1.1	70.308	357	105	1	1	357	1	356	0.0	541
seq68	P35575.2	70.868	357	103	1	1	357	1	356	0.0	540
seq68	O19133.1	69.468	357	108	1	1	357	1	356	0.0	536
seq68	Q29RU6.1	70.670	358	104	1	1	358	1	357	0.0	535
seq68	P35576.2	68.627	357	111	1	1	357	1	356	0.0	511
seq68	P43428.1	68.627	357	111	1	1	357	1	356	6.57e-172	485
seq68	Q9Z186.1	53.672	354	163	1	5	357	1	354	6.27e-141	406
seq68	Q9NQR9.1	54.802	354	159	1	5	357	1	354	1.68e-138	400
seq68	O42153.1	54.958	353	152	4	5	355	1	348	2.73e-123	362
seq68	O42154.1	55.755	278	116	4	80	355	1	273	1.93e-94	285
seq69	Q19KA1.1	68.994	358	110	1	1	358	1	357	0.0	531
seq69	P35575.2	69.553	358	108	1	1	358	1	357	0.0	528
seq69	O19133.1	68.436	358	112	1	1	358	1	357	0.0	526
seq69	Q29RU6.1	69.553	358	108	1	1	358	1	357	0.0	525
seq69	P35576.2	67.877	358	114	1	1	358	1	357	1.45e-177	499
seq69	P43428.1	68.436	358	112	1	1	358	1	357	7.42e-170	480
seq69	Q9Z186.1	54.802	354	159	1	5	357	1	354	1.47e-144	416
seq69	Q9NQR9.1	55.367	354	157	1	5	357	1	354	1.62e-140	405
seq69	O42153.1	54.391	353	154	4	5	355	1	348	2.36e-122	359
seq69	O42154.1	55.036	278	118	4	80	355	1	273	1.74e-92	280
seq70	Q19KA1.1	69.832	358	107	1	1	358	1	357	0.0	542
seq70	P35575.2	69.832	358	107	1	1	358	1	357	0.0	537
seq70	Q29RU6.1	70.391	358	105	1	1	358	1	357	0.0	535
seq70	O19133.1	68.715	358	111	1	1	358	1	357	0.0	535
seq70	P35576.2	68.156	358	113	1	1	358	1	357	2.37e-180	506
seq70	P43428.1	68.156	358	113	1	1	358	1	357	1.36e-170	482
seq70	Q9Z186.1	55.367	354	157	1	5	357	1	354	2.97e-147	422
seq70	Q9NQR9.1	55.367	354	157	1	5	357	1	354	1.22e-141	408
seq70	O42153.1	55.241	353	151	4	5	355	1	348	7.04e-123	360
seq70	O42154.1	55.755	278	116	4	80	355	1	273	6.14e-93	281
seq71	O19133.1	68.145	248	74	2	1	248	1	243	1.60e-123	360
seq71	O19133.1	61.224	49	19	0	250	298	309	357	5.64e-12	68.9
seq71	Q19KA1.1	68.145	248	74	2	1	248	1	243	1.79e-123	360
seq71	Q19KA1.1	63.265	49	18	0	250	298	309	357	4.46e-13	72.0
seq71	Q29RU6.1	68.145	248	74	2	1	248	1	243	8.60e-123	358
seq71	Q29RU6.1	63.265	49	18	0	250	298	309	357	4.38e-12	68.9
seq71	P35575.2	68.145	248	74	2	1	248	1	243	1.18e-122	357
seq71	P35575.2	59.184	49	20	0	250	298	309	357	2.07e-11	67.0
seq71	P35576.2	66.935	248	77	2	1	248	1	243	1.50e-120	352
seq71	P35576.2	59.184	49	20	0	250	298	309	357	2.54e-11	67.0
seq71	P43428.1	66.129	248	79	2	1	248	1	243	1.03e-110	327
seq71	P43428.1	59.184	49	20	0	250	298	309	357	7.00e-11	65.5
seq71	Q9Z186.1	43.840	349	131	4	14	297	6	354	5.25e-95	287
seq71	O42153.1	57.377	244	99	2	5	248	1	239	2.06e-91	278
seq71	Q9NQR9.1	55.508	236	104	1	14	248	6	241	7.56e-88	269
seq71	Q9NQR9.1	50.000	42	21	0	256	297	313	354	7.84e-06	50.1
seq71	O42154.1	61.818	165	62	1	84	248	1	164	1.10e-65	209
seq72	Q19KA1.1	70.455	352	103	1	2	353	5	355	0.0	536
seq72	P35575.2	70.455	352	103	1	2	353	5	355	0.0	531
seq72	O19133.1	69.318	352	107	1	2	353	5	355	0.0	529
seq72	Q29RU6.1	70.739	352	102	1	2	353	5	355	0.0	528
seq72	P35576.2	68.750	352	109	1	2	353	5	355	3.70e-178	501
seq72	P43428.1	68.750	352	109	1	2	353	5	355	1.41e-168	476
seq72	Q9Z186.1	55.524	353	156	1	2	353	1	353	4.02e-147	422
seq72	Q9NQR9.1	55.524	353	156	1	2	353	1	353	3.01e-141	407
seq72	O42153.1	55.241	353	151	4	2	352	1	348	7.14e-123	360
seq72	O42154.1	55.755	278	116	4	77	352	1	273	7.66e-93	281
seq73	Q19KA1.1	68.994	358	110	1	54	411	1	357	0.0	536
seq73	P35575.2	69.553	358	108	1	54	411	1	357	0.0	535
seq73	Q29RU6.1	69.832	358	107	1	54	411	1	357	0.0	531
seq73	O19133.1	68.436	358	112	1	54	411	1	357	0.0	531
seq73	P35576.2	67.877	358	114	1	54	411	1	357	1.01e-179	507
seq73	P43428.1	67.877	358	114	1	54	411	1	357	3.34e-170	483
seq73	Q9Z186.1	55.085	354	158	1	58	410	1	354	1.37e-143	415
seq73	Q9NQR9.1	55.932	354	155	1	58	410	1	354	1.85e-141	410
seq73	O42153.1	54.674	353	153	4	58	408	1	348	1.59e-122	362
seq73	O42154.1	55.755	278	116	4	133	408	1	273	6.15e-94	286
seq74	P35575.2	71.906	299	83	1	1	299	5	302	6.99e-163	459
seq74	Q29RU6.1	71.906	299	83	1	1	299	5	302	7.85e-162	457
seq74	O19133.1	70.234	299	88	1	1	299	5	302	2.56e-161	456
seq74	Q19KA1.1	70.569	299	87	1	1	299	5	302	3.97e-161	455
seq74	P35576.2	69.900	299	89	1	1	299	5	302	9.64e-152	431
seq74	P43428.1	69.900	299	89	1	1	299	5	302	1.13e-143	411
seq74	Q9Z186.1	56.000	300	131	1	1	299	1	300	1.06e-121	355
seq74	Q9NQR9.1	57.667	300	126	1	1	299	1	300	2.90e-121	354
seq74	O42153.1	58.528	299	121	2	1	299	1	296	1.30e-113	334
seq74	O42154.1	60.714	224	85	2	76	299	1	221	7.49e-85	258
seq75	Q19KA1.1	69.405	353	107	1	1	353	4	355	0.0	525
seq75	O19133.1	69.122	353	108	1	1	353	4	355	0.0	522
seq75	Q29RU6.1	70.170	352	104	1	2	353	5	355	0.0	522
seq75	P35575.2	68.839	353	109	1	1	353	4	355	0.0	515
seq75	P35576.2	67.614	352	113	1	2	353	5	355	1.18e-176	497
